model,dataset_size,dataset,fold,carte_lr_idx,test_score,best_val_loss,Created
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,1.0,0.9216984547046844,"[-0.8595138788223267,-0.8493692874908447,-0.858880877494812,-0.8774549961090088,-0.8587329387664795]",2025-04-29T01:53:20.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,1.0,0.9281597329148876,"[-0.8632874488830566,-0.8569197654724121,-0.8550906777381897,-0.8600845336914062,-0.8573575019836426]",2025-04-29T01:47:41.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,7,1.0,0.9394458840676112,"[-0.7432140707969666,-0.7219648361206055,-0.6955031156539917,-0.6558375954627991,-0.7104043960571289]",2025-04-29T01:28:11.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,6,1.0,0.9395829762009597,"[-0.6546399593353271,-0.5355546474456787,-0.7041265964508057,-0.6569113731384277,-0.5651081800460815]",2025-04-29T01:24:42.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,5,1.0,0.9256348143727142,"[-0.6540191173553467,-0.5460379123687744,-0.5057163834571838,-0.6660189628601074,-0.39051324129104614]",2025-04-29T01:16:43.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,1.0,0.9262013215736784,"[-0.6338660717010498,-0.6311445236206055,-0.7095891237258911,-0.6351144313812256,-0.6919746398925781]",2025-04-29T01:16:33.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,7,1.0,0.8963550109996629,"[-0.7625067234039307,-0.7595820426940918,-0.7380621433258057,-0.7515948414802551,-0.7301241159439087]",2025-04-29T00:52:20.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,6,1.0,0.8861412880826881,"[-0.7663920521736145,-0.7169352769851685,-0.7175156474113464,-0.745634138584137,-0.7500578761100769]",2025-04-29T00:51:14.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,5,1.0,0.8909020978306166,"[-0.7318854331970215,-0.7624372243881226,-0.7403343319892883,-0.7037509083747864,-0.7215642333030701]",2025-04-29T00:50:20.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,4,1.0,0.8932550483482169,"[-0.741549015045166,-0.7400189638137817,-0.7235369086265564,-0.7355388402938843,-0.7212549448013306]",2025-04-29T00:47:22.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,7,1.0,0.9869093607374916,"[-0.9698582887649536,-0.9711624383926392,-0.9747742414474488,-0.9537118077278136,-0.9741830825805664]",2025-04-29T00:10:42.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,6,1.0,0.9823284360611076,"[-0.9750850200653076,-0.9656757712364196,-0.9729971885681152,-0.9781967997550964,-0.9773236513137816]",2025-04-29T00:08:28.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,5,1.0,0.9516742347865748,"[-0.9772396683692932,-0.9781062602996826,-0.9746546149253844,-0.975922465324402,-0.9690203070640564]",2025-04-29T00:07:19.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,4,1.0,0.9667437551557464,"[-0.9705008268356324,-0.9784876108169556,-0.9778903722763062,-0.9688884019851683,-0.9687119722366332]",2025-04-29T00:03:20.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,7,1.0,0.9643053400664638,"[-0.0771942138671875,-0.023562610149383545,-0.04722177982330322,-0.10753929615020752,-0.06477147340774536]",2025-04-28T23:29:14.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,6,1.0,0.9515724556813888,"[-0.18707025051116943,-0.17051780223846436,-0.10965526103973389,-0.13392716646194458,-0.1012306809425354]",2025-04-28T23:22:02.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,5,1.0,0.8960029045094472,"[-0.0803101658821106,-0.07914131879806519,-0.05422109365463257,-0.0777692198753357,-0.04965025186538696]",2025-04-28T23:15:32.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,4,1.0,0.940826431580732,"[-0.0801846981048584,-0.08949100971221924,-0.06637704372406006,-0.08228069543838501,-0.0778321623802185]",2025-04-28T23:15:25.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,7,1.0,0.9300788711784792,"[-0.9301151037216188,-0.9237828850746156,-0.906416118144989,-0.9265815615653992,-0.9198143482208252]",2025-04-28T22:53:34.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,6,1.0,0.9375701413671128,"[-0.8912150859832764,-0.9207834601402284,-0.917961835861206,-0.909656822681427,-0.9142810702323914]",2025-04-28T22:53:24.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,5,1.0,0.907591382200766,"[-0.92239111661911,-0.923812985420227,-0.9303130507469176,-0.9232621788978576,-0.9232354760169984]",2025-04-28T22:44:07.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,4,1.0,0.9225683856673108,"[-0.9095281958580016,-0.8840444087982178,-0.938515305519104,-0.9177616834640504,-0.9096243381500244]",2025-04-28T22:40:12.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,7,1.0,0.970667068114437,"[-0.7945412397384644,-0.7296909093856812,-0.8371054530143738,-0.7183384895324707,-0.7787601947784424]",2025-04-28T22:15:54.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,6,1.0,0.9805753349849904,"[-0.8218570351600647,-0.830852210521698,-0.8248741030693054,-0.8040156960487366,-0.8493397831916809]",2025-04-28T22:04:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,5,1.0,0.961306844044038,"[-0.7477966547012329,-0.8006741404533386,-0.7783374190330505,-0.7905790209770203,-0.7959946393966675]",2025-04-28T22:02:17.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,4,1.0,0.9744713097798526,"[-0.723891019821167,-0.7677809000015259,-0.7480461597442627,-0.7969115376472473,-0.8110406994819641]",2025-04-28T22:00:43.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,0.0,0.9870969294943304,"[-0.9844168424606324,-0.9852226376533508,-0.981187641620636,-0.9814789295196532,-0.9850546717643738]",2025-04-28T21:35:33.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,0.0,0.986898977509451,"[-0.985570788383484,-0.9850644469261168,-0.9842777252197266,-0.9848501086235046,-0.9844315052032472]",2025-04-28T21:35:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,0.0,0.9870745547835854,"[-0.9850856065750122,-0.9846084713935852,-0.9838660955429076,-0.9833556413650512,-0.9853806495666504]",2025-04-28T21:33:08.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,0.0,0.9872845837160787,"[-0.9821299910545348,-0.9799745678901672,-0.985587239265442,-0.9837852716445924,-0.9859631657600404]",2025-04-28T21:31:55.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,7,0.0,0.7041468170030643,"[-0.6595672369003296,-0.6342384219169617,-0.6547762751579285,-0.6507002115249634,-0.6076974272727966]",2025-04-28T20:59:44.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,6,0.0,0.7221349605792649,"[-0.6136956214904785,-0.6419270038604736,-0.6358808279037476,-0.7075798511505127,-0.6580572128295898]",2025-04-28T20:57:50.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,5,0.0,0.7120188824556963,"[-0.6192454099655151,-0.6376395225524902,-0.6522665023803711,-0.6650183796882629,-0.6207318305969238]",2025-04-28T20:51:43.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,4,0.0,0.7098666212689513,"[-0.648651123046875,-0.6400437355041504,-0.644725501537323,-0.6294562816619873,-0.6337854266166687]",2025-04-28T20:48:53.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,7,0.0,0.9641638130542556,"[-0.5280210971832275,-0.3929463028907776,-0.44153356552124023,-0.2835460305213928,-0.5164141654968262]",2025-04-28T20:09:06.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,0.0,0.954492589757938,"[-0.47537702322006226,-0.44395262002944946,-0.4353962540626526,-0.37732142210006714,-0.4159936308860779]",2025-04-28T20:07:19.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,0.0,0.9615731411697496,"[-0.4252039194107056,-0.5296828746795654,-0.4275709390640259,-0.4608868360519409,-0.6008278131484985]",2025-04-28T19:54:09.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,4,0.0,0.9638988060838134,"[-0.5799155235290527,-0.5083342790603638,-0.38879823684692383,-0.5397287607192993,-0.4362964630126953]",2025-04-28T19:14:52.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,7,0.0,0.9999905006690676,"[-0.9999628067016602,-0.9999735951423644,-0.999899446964264,-0.9999579191207886,-0.9999104738235474]",2025-04-28T18:51:16.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,6,0.0,0.9999924323447312,"[-0.9999643564224244,-0.9999765753746032,-0.99997079372406,-0.9999700784683228,-0.9998815059661864]",2025-04-28T18:48:56.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,5,0.0,0.9998221232604884,"[-0.998702108860016,-0.9990060925483704,-0.992561101913452,-0.9917469024658204,-0.9913827180862428]",2025-04-28T18:47:43.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,4,0.0,0.9999924737879282,"[-0.9999629259109496,-0.9999815225601196,-0.9999794960021972,-0.9999562501907348,-0.9999659657478333]",2025-04-28T18:42:27.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,0.0,0.465193658885064,"[-0.40114033222198486,-0.39334118366241455,-0.34696996212005615,-0.3633133172988891,-0.4090314507484436]",2025-04-28T18:28:55.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,0.0,0.4829950872567317,"[-0.3916747570037842,-0.3953858613967895,-0.3923757672309875,-0.38808733224868774,-0.3704737424850464]",2025-04-28T18:26:24.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,0.0,0.4200014191267541,"[-0.3738117814064026,-0.4197935461997986,-0.4313642978668213,-0.4095888137817383,-0.41923612356185913]",2025-04-28T18:24:41.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,0.0,0.4996257179162179,"[-0.3526500463485718,-0.3885006308555603,-0.3779867291450501,-0.40867161750793457,-0.3703538775444031]",2025-04-28T18:23:39.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,7,0.0,0.7199158934628316,"[-0.6650066375732422,-0.6829717755317688,-0.7079739570617676,-0.6701604723930359,-0.6983722448348999]",2025-04-28T18:01:28.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,6,0.0,0.7171752320874758,"[-0.681532621383667,-0.6484107971191406,-0.6978055238723755,-0.6899340748786926,-0.656821608543396]",2025-04-28T18:00:31.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,5,0.0,0.7174317876429217,"[-0.6992326974868774,-0.6999166011810303,-0.6822205781936646,-0.7120500206947327,-0.7017816305160522]",2025-04-28T17:57:25.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,4,0.0,0.7126946513418579,"[-0.6710087656974792,-0.6713642477989197,-0.7101940512657166,-0.700532853603363,-0.6697884798049927]",2025-04-28T17:54:45.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,7,0.0,0.4783521159069037,"[-0.4555386304855346,-0.4593852162361145,-0.46699512004852295,-0.4983227849006653,-0.4238854646682739]",2025-04-28T17:16:58.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,6,0.0,0.546056316501295,"[-0.43663090467453,-0.4750782251358032,-0.4479235410690307,-0.4730853438377381,-0.5103784799575806]",2025-04-28T17:14:06.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,5,0.0,0.5112290039393097,"[-0.4049205780029297,-0.48382723331451416,-0.5017755031585693,-0.49756717681884766,-0.4689441919326782]",2025-04-28T17:13:08.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,4,0.0,0.4826266446229269,"[-0.5106491446495056,-0.48775339126586914,-0.4831293225288391,-0.4984393119812012,-0.5157637596130371]",2025-04-28T17:10:57.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,7,0.0,0.8396650761384606,"[-0.7853483557701111,-0.8057153224945068,-0.8007138967514038,-0.8019233345985413,-0.807564377784729]",2025-04-28T16:39:37.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,6,0.0,0.8450901940844302,"[-0.776785671710968,-0.7684878706932068,-0.7857731580734253,-0.7762212753295898,-0.8042751550674438]",2025-04-28T16:33:36.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,5,0.0,0.873349144920558,"[-0.788745641708374,-0.8034715056419373,-0.8069448471069336,-0.8048648834228516,-0.769312858581543]",2025-04-28T16:33:25.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,4,0.0,0.8847664428189331,"[-0.8188873529434204,-0.7990223169326782,-0.7952250838279724,-0.8133201003074646,-0.8021907806396484]",2025-04-28T16:25:33.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,7,0.0,0.8509506508931605,"[-0.4595494270324707,-0.4583125710487366,-0.3057059049606323,-0.33260786533355713,-0.2458133101463318]",2025-04-28T16:11:11.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,6,0.0,0.8288327432254388,"[-0.3993296623229981,-0.3216838240623474,-0.41041088104248047,-0.4430165290832519,-0.3228508234024048]",2025-04-28T16:01:19.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,5,0.0,0.8668808615591719,"[-0.3731694221496582,-0.40716779232025146,-0.3355708718299866,-0.42119526863098145,-0.3467162251472473]",2025-04-28T16:01:09.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,4,0.0,0.8558295303222779,"[-0.39194393157958984,-0.501383900642395,-0.42730212211608887,-0.36276406049728394,-0.3807389736175537]",2025-04-28T15:46:02.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,0.0,0.970327854989865,"[-0.7892252206802368,-0.7886053323745728,-0.7303165197372437,-0.8415960073471069,-0.7926976680755615]",2025-04-28T15:24:06.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,0.0,0.992542493130708,"[-0.7917075753211975,-0.8285506963729858,-0.8076556921005249,-0.8099942803382874,-0.7935178875923157]",2025-04-28T15:22:37.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,0.0,0.9742741169398228,"[-0.7862853407859802,-0.8532968759536743,-0.7807703018188477,-0.8966024518013,-0.8521147966384888]",2025-04-28T15:21:54.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,0.0,0.9800315165904132,"[-0.6394854187965393,-0.8101254105567932,-0.78131502866745,-0.7393354773521423,-0.8353372812271118]",2025-04-28T15:18:10.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,7,0.0,0.9199518424694751,"[-0.9155426621437072,-0.8626223802566528,-0.8924276232719421,-0.8974685072898865,-0.8679815530776978]",2025-04-28T15:01:14.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,6,0.0,0.9426565801037764,"[-0.8693834543228149,-0.8817108869552612,-0.888755738735199,-0.8575493097305298,-0.8807364702224731]",2025-04-28T14:58:27.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,5,0.0,0.9009878256302806,"[-0.8834733366966248,-0.8597186803817749,-0.8729286789894104,-0.8904691338539124,-0.8780980110168457]",2025-04-28T14:52:03.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,4,0.0,0.917657704031625,"[-0.8868837356567383,-0.885931670665741,-0.8883833885192871,-0.8342341184616089,-0.8878413438796997]",2025-04-28T14:38:31.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,7,0.0,0.963754041627564,"[-0.957958161830902,-0.9633709192276,-0.9597504138946532,-0.958322286605835,-0.959257960319519]",2025-04-28T14:15:15.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,6,0.0,0.970200151513068,"[-0.9624998569488524,-0.9548512697219848,-0.9576922059059144,-0.9553446769714355,-0.9588834047317504]",2025-04-28T14:12:16.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,5,0.0,0.963932651325256,"[-0.9593965411186218,-0.9591422080993652,-0.959544837474823,-0.9595738053321838,-0.9630112648010254]",2025-04-28T14:08:51.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,4,0.0,0.9651427163945082,"[-0.9561700224876404,-0.9598802924156188,-0.949877142906189,-0.96113121509552,-0.9568104147911072]",2025-04-28T14:07:56.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,0.0,0.9180859093427428,"[-0.8594691753387451,-0.8507774472236633,-0.8717672824859619,-0.8630719780921936,-0.8535364866256714]",2025-04-28T13:51:03.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,0.0,0.9252080069569733,"[-0.8644503355026245,-0.8586785793304443,-0.8888520002365112,-0.8624573945999146,-0.8772194981575012]",2025-04-28T13:49:22.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,0.0,0.9213069354425544,"[-0.8635947704315186,-0.8486788272857666,-0.8642209768295288,-0.8746117949485779,-0.855536162853241]",2025-04-28T13:43:27.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,0.0,0.9258220790737388,"[-0.8765963315963745,-0.8642371892929077,-0.8556504249572754,-0.8712725043296814,-0.8555858135223389]",2025-04-28T13:35:00.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,7,0.0,0.9456599964107182,"[-0.7567193508148193,-0.7446852922439575,-0.735108494758606,-0.6892540454864502,-0.7377472519874573]",2025-04-28T13:28:05.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,6,0.0,0.9496846611551636,"[-0.6572484970092773,-0.6631473898887634,-0.7597142457962036,-0.6687749624252319,-0.683800220489502]",2025-04-28T13:21:27.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,5,0.0,0.946656939036757,"[-0.7473709583282471,-0.6256811618804932,-0.6564680337905884,-0.6970764398574829,-0.6124060153961182]",2025-04-28T13:21:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,0.0,0.9401701198219652,"[-0.6932870149612427,-0.7694876790046692,-0.7329683899879456,-0.7308042049407959,-0.717255711555481]",2025-04-28T13:19:50.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,7,0.0,0.8991125212664595,"[-0.7387109994888306,-0.7741177082061768,-0.7379693388938904,-0.750587522983551,-0.7404802441596985]",2025-04-28T12:56:49.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,6,0.0,0.8894485740141628,"[-0.7695068120956421,-0.7402979135513306,-0.7295026779174805,-0.7459468841552734,-0.768246054649353]",2025-04-28T12:53:16.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,5,0.0,0.8934238463306294,"[-0.7322355508804321,-0.784061849117279,-0.7480071783065796,-0.725594162940979,-0.7136074900627136]",2025-04-28T12:52:42.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,4,0.0,0.8964410660421721,"[-0.751981794834137,-0.7454025745391846,-0.7233997583389282,-0.745293378829956,-0.7255369424819946]",2025-04-28T12:51:21.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,7,0.0,0.9863427171211308,"[-0.971434772014618,-0.9653284549713136,-0.9766473174095154,-0.9544087648391724,-0.96686851978302]",2025-04-28T12:20:53.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,6,0.0,0.9853367439452448,"[-0.97895747423172,-0.9723454117774964,-0.9738582968711852,-0.9774022698402404,-0.9754984974861144]",2025-04-28T12:18:26.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,5,0.0,0.9501525663639758,"[-0.980958104133606,-0.979394793510437,-0.9792924523353576,-0.9799675345420836,-0.9750701189041138]",2025-04-28T12:12:53.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,4,0.0,0.968430885752652,"[-0.9724299311637878,-0.9826295375823976,-0.9808523058891296,-0.9706527590751648,-0.9733939170837402]",2025-04-28T12:11:48.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,7,0.0,0.96389047666761,"[-0.04124325513839722,-0.0012750625610351562,-0.05780816078186035,-0.16988307237625122,-0.10303449630737305]",2025-04-28T11:58:46.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,6,0.0,0.9538165953225128,"[-0.12381023168563844,-0.15598368644714355,-0.06132400035858154,-0.12996554374694824,-0.10584008693695068]",2025-04-28T11:56:33.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,5,0.0,0.8973340694496189,"[-0.07895773649215698,-0.06076759099960327,-0.07314586639404297,-0.07447564601898193,-0.05025547742843628]",2025-04-28T11:51:07.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,4,0.0,0.9393305848362552,"[-0.06004536151885986,-0.13047581911087036,-0.07824021577835083,-0.09494662284851074,-0.045011043548583984]",2025-04-28T11:47:27.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,7,0.0,0.9304192871215576,"[-0.9440600275993348,-0.927039623260498,-0.9145714044570924,-0.9340595006942748,-0.9269751906394958]",2025-04-28T11:24:05.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,6,0.0,0.937519002743182,"[-0.8995821475982666,-0.9222387671470642,-0.9144747853279114,-0.9137674570083618,-0.9181345701217652]",2025-04-28T11:21:26.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,5,0.0,0.914803253632354,"[-0.9221785068511964,-0.9248135685920716,-0.9346123337745668,-0.9246748685836792,-0.926868498325348]",2025-04-28T11:17:58.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,4,0.0,0.9326993119913084,"[-0.9189902544021606,-0.8963757157325745,-0.940829336643219,-0.9246516227722168,-0.924079418182373]",2025-04-28T10:44:39.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,7,0.0,0.9697588018530804,"[-0.7785981893539429,-0.8057111501693726,-0.8310351371765137,-0.671718955039978,-0.8029022812843323]",2025-04-28T10:38:44.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,6,0.0,0.9811832463096392,"[-0.8251417875289917,-0.8009488582611084,-0.8208222389221191,-0.8001238107681274,-0.8282997608184814]",2025-04-28T10:38:22.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,5,0.0,0.962203966857542,"[-0.769267201423645,-0.7992204427719116,-0.7667455077171326,-0.8280899524688721,-0.8040944933891296]",2025-04-28T10:37:56.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,4,0.0,0.9695083588071008,"[-0.7986807227134705,-0.793305516242981,-0.7483018636703491,-0.7786816358566284,-0.7957195043563843]",2025-04-28T10:37:50.000Z
CARTE 🗺️,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,5.0,0.7691517552323875,"[-0.7098159790039062,-0.7330155372619629,-0.7201825976371765,-0.6923236846923828,-0.758689284324646]",2025-04-26T09:14:47.000Z
CARTE 🗺️,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,6,5.0,0.7535898241859676,"[-0.7458574771881104,-0.693246603012085,-0.7442644834518433,-0.6991629004478455,-0.6943399906158447]",2025-04-26T09:14:38.000Z
CARTE 🗺️,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,5,5.0,0.7563729796579436,"[-0.7382377982139587,-0.7068082094192505,-0.73155677318573,-0.6995896100997925,-0.7453349828720093]",2025-04-26T09:14:37.000Z
CARTE 🗺️,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,5.0,0.7552148503158542,"[-0.7328128814697266,-0.6820650100708008,-0.7297737002372742,-0.7291697263717651,-0.7116584777832031]",2025-04-26T09:07:59.000Z
CARTE 🗺️,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,7,5.0,0.8136286752219225,"[-0.8000072240829468,-0.5,-0.8019546866416931,-0.8037816882133484,-0.8068712949752808]",2025-04-26T08:49:05.000Z
CARTE 🗺️,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,6,5.0,0.8219419737711959,"[-0.7991392016410828,-0.7934087514877319,-0.8109873533248901,-0.8000189661979675,-0.7959921360015869]",2025-04-26T08:48:54.000Z
CARTE 🗺️,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,5,5.0,0.8205457118666392,"[-0.7896718978881836,-0.8045516014099121,-0.7922551035881042,-0.8097189664840698,-0.8085517287254333]",2025-04-26T08:48:43.000Z
CARTE 🗺️,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,4,5.0,0.8191897937499949,"[-0.8006519079208374,-0.7970393896102905,-0.7945376634597778,-0.8050613403320312,-0.8040699362754822]",2025-04-26T08:48:33.000Z
CARTE 🗺️,10000,MUL_FOOD_WINE_REVIEW,7,5.0,0.960233916580497,"[-0.9393935799598694,-0.9268091917037964,-0.9341562390327454,-0.9321942925453186,-0.922538697719574]",2025-04-26T08:47:19.000Z
