model,dataset_size,dataset,fold,test_score,Created
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,9,0.949981325166206,2025-07-12T23:20:30.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,8,0.9747068051094344,2025-07-12T23:20:22.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,7,0.946634794950325,2025-07-12T23:19:59.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,6,0.9482333607230896,2025-07-12T23:19:58.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,5,0.9574960782849032,2025-07-12T23:19:22.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,4,0.9488160155374616,2025-07-12T23:19:20.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,3,0.9586016284455068,2025-07-12T23:18:57.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,2,0.9403002913274072,2025-07-12T23:18:51.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,1,0.962844550683499,2025-07-12T23:18:20.000Z
TabICL 🗼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,0,0.9427653693882124,2025-07-12T23:18:17.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,9,0.8224596024995084,2025-07-12T23:15:04.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,8,0.8193034240852839,2025-07-12T23:15:01.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,0.8222459972641682,2025-07-12T23:14:35.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,6,0.8325665579710483,2025-07-12T23:14:24.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,5,0.8198664522789499,2025-07-12T23:14:22.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,0.8163808763711188,2025-07-12T23:14:14.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,3,0.8293600052579011,2025-07-12T23:13:48.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,2,0.8117048961820426,2025-07-12T23:13:42.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,1,0.8313364708605908,2025-07-12T23:13:35.000Z
TabICL 🗼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,0,0.8249824649031968,2025-07-12T23:13:27.000Z
