dataset,fold,model,cpu_cores,cpu_name,gpu_type,gpu_total_memory_gb,inference_peak_cpu_gb,inference_peak_gpu_gb,inference_wall_time_s,m_features,n_test,n_train,system_ram_gb,timestamp,train_examples,train_peak_cpu_gb,train_peak_gpu_gb,train_wall_time_s
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4132652282714844,0.7861328125,0.5082790851593018,7,1639,10000,1007.6727294921876,2025-08-03 08:02:13,10000,1.4125213623046875,0.7861328125,46.07451939582825
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.314056396484375,0.7880859375,0.5054101943969727,22,166,1503,1007.6727294921876,2025-08-03 08:01:50,10000,1.314716339111328,0.7880859375,23.02953505516052
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3114662170410156,0.7880859375,0.5049662590026855,22,166,1503,1007.6727294921876,2025-08-03 08:01:32,10000,1.313556671142578,0.7880859375,22.032790184020996
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3235435485839844,0.7880859375,0.5057461261749268,22,166,1503,1007.6650276184082,2025-08-03 08:00:25,10000,1.323486328125,0.7880859375,22.08903336524963
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3230133056640625,0.7880859375,0.5036303997039795,22,166,1503,1007.6650276184082,2025-08-03 08:00:24,10000,1.3229446411132812,0.7880859375,21.521263122558594
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3191986083984375,0.7880859375,0.5045466423034668,22,166,1503,1007.6650276184082,2025-08-03 08:00:07,10000,1.319072723388672,0.7880859375,21.56229543685913
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,5,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3225975036621094,0.7880859375,0.5046377182006836,22,166,1503,1007.6650276184082,2025-08-03 08:00:08,10000,1.3223342895507812,0.7880859375,22.04377841949463
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3239517211914062,0.7880859375,0.5101034641265869,22,166,1503,1007.6727294921876,2025-08-03 07:56:45,10000,1.3239479064941406,0.7880859375,21.557693481445312
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3121070861816406,0.7880859375,0.5011248588562012,22,166,1503,1007.6727294921876,2025-08-03 07:56:40,10000,1.3123207092285156,0.7880859375,21.546860456466675
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3235092163085938,0.7880859375,0.5221302509307861,22,166,1503,1007.6727294921876,2025-08-03 07:56:27,10000,1.3589363098144531,0.7880859375,22.040340900421143
REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3189773559570312,0.7880859375,0.5057785511016846,22,166,1503,1007.6727294921876,2025-08-03 07:56:26,10000,1.318744659423828,0.7880859375,21.54065704345703
REG_SPORTS_FIFA22_WAGES,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3680267333984375,0.6513671875,0.5073394775390625,28,1917,10000,1007.6650276184082,2025-08-03 07:55:31,10000,1.367534637451172,0.6513671875,55.60471796989441
REG_SPORTS_FIFA22_WAGES,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3643531799316406,0.6513671875,0.5015017986297607,28,1917,10000,1007.6650276184082,2025-08-03 07:55:23,10000,1.3641738891601562,0.6513671875,56.07709789276123
REG_SPORTS_FIFA22_WAGES,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3674201965332031,0.6513671875,0.5089554786682129,28,1917,10000,1007.6650276184082,2025-08-03 07:54:57,10000,1.3671951293945312,0.6513671875,55.646459341049194
