model,dataset_size,dataset,fold,Created,optuna_n_trials
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,7,2025-10-12T21:49:39.000Z,62
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,6,2025-10-12T21:43:21.000Z,48
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,5,2025-10-12T21:22:49.000Z,66
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,4,2025-10-12T21:14:10.000Z,67
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,3,2025-10-12T21:13:06.000Z,66
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,2,2025-10-12T21:12:48.000Z,44
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,1,2025-10-12T21:04:22.000Z,31
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,0,2025-10-12T20:36:12.000Z,44
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,9,2025-10-12T20:34:33.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,8,2025-10-12T20:04:46.000Z,14
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,7,2025-10-12T19:31:28.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,6,2025-10-12T18:54:43.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,5,2025-10-12T18:50:48.000Z,12
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,4,2025-10-12T18:47:22.000Z,8
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,3,2025-10-12T18:37:25.000Z,11
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,2,2025-10-12T18:31:16.000Z,8
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,1,2025-10-12T18:19:27.000Z,11
TabM-Tuned 〽️,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,0,2025-10-12T18:17:40.000Z,8
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2025-10-12T18:13:12.000Z,32
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,2025-10-12T17:37:16.000Z,28
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,7,2025-10-12T17:32:31.000Z,29
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,6,2025-10-12T17:24:55.000Z,32
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,5,2025-10-12T17:17:38.000Z,18
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,4,2025-10-12T17:02:24.000Z,31
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,3,2025-10-12T16:49:51.000Z,29
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,2,2025-10-12T16:20:26.000Z,29
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,1,2025-10-12T16:18:24.000Z,27
TabM-Tuned 〽️,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,0,2025-10-12T16:16:42.000Z,30
TabM-Tuned 〽️,100000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,9,2025-10-12T16:11:29.000Z,9
