model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,1,2025-05-05T04:32:46.000Z,20
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,2025-05-07T00:48:33.000Z,21
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,3,2025-05-05T05:17:19.000Z,21
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,2025-05-07T02:02:39.000Z,21
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,5,2025-05-07T09:44:25.000Z,22
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,0,2025-05-05T04:26:08.000Z,22
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,0,2025-05-07T09:44:00.000Z,22
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,9,2025-05-05T05:06:12.000Z,23
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,1,2025-05-07T21:55:31.000Z,23
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,1,2025-05-07T17:02:07.000Z,23
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,0,2025-05-08T02:34:50.000Z,23
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,2025-05-07T06:39:13.000Z,23
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,2025-05-07T02:13:51.000Z,24
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,1,2025-05-07T09:44:19.000Z,24
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,0,2025-05-07T16:59:12.000Z,25
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,4,2025-05-07T23:05:01.000Z,25
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,5,2025-05-07T23:06:05.000Z,25
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,4,2025-05-07T09:44:32.000Z,25
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,4,2025-05-05T05:20:13.000Z,26
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,2025-05-06T19:07:16.000Z,26
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-05-06T18:20:34.000Z,26
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,8,2025-05-04T15:46:56.000Z,27
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,2025-05-08T08:48:20.000Z,27
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,2025-05-08T11:16:11.000Z,27
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,2025-05-06T18:53:14.000Z,27
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,9,2025-05-07T21:55:40.000Z,27
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,3,2025-05-08T11:15:35.000Z,28
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,0,2025-05-08T10:07:34.000Z,28
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,2025-05-07T05:31:21.000Z,28
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,8,2025-05-07T20:59:06.000Z,28
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-05-06T15:36:12.000Z,28
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,7,2025-05-07T23:19:29.000Z,28
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,2025-05-04T21:04:16.000Z,28
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,2025-05-04T21:04:16.000Z,28
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,3,2025-05-07T19:12:03.000Z,29
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,2025-05-06T18:58:57.000Z,29
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,4,2025-05-07T19:21:02.000Z,29
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,2025-05-06T19:04:27.000Z,29
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,5,2025-05-07T21:04:39.000Z,29
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,7,2025-05-06T18:52:06.000Z,29
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,2025-05-04T21:04:12.000Z,29
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,2025-05-08T08:57:03.000Z,30
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,2,2025-05-07T19:06:10.000Z,30
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,6,2025-05-07T23:17:29.000Z,31
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,1,2025-05-06T23:29:20.000Z,31
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,2025-05-06T07:36:10.000Z,31
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,2,2025-05-07T21:53:57.000Z,31
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,6,2025-05-07T09:44:24.000Z,31
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,3,2025-05-07T09:44:53.000Z,31
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,2025-05-06T07:37:08.000Z,32
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,7,2025-05-08T04:32:21.000Z,32
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,7,2025-05-08T13:29:22.000Z,32
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,2025-05-06T19:02:20.000Z,32
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,2025-05-08T10:48:50.000Z,32
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,9,2025-05-04T15:46:57.000Z,33
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,0,2025-05-05T11:34:14.000Z,34
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,8,2025-05-05T11:45:42.000Z,34
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,9,2025-05-08T01:53:34.000Z,34
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,2025-05-04T21:04:15.000Z,34
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,2,2025-05-08T11:00:58.000Z,34
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,6,2025-05-07T09:20:53.000Z,35
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,2,2025-05-08T02:02:57.000Z,35
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,2025-05-06T23:35:32.000Z,35
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,2025-05-07T01:19:31.000Z,35
CatBoost-Tuned 😼,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,6,2025-05-07T21:07:00.000Z,35
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,2025-05-06T04:16:13.000Z,36
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,2025-05-06T10:31:15.000Z,36
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,2025-05-04T14:13:11.000Z,36
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,2025-05-05T07:08:05.000Z,37
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,2025-05-06T06:57:23.000Z,37
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,2025-05-05T21:08:36.000Z,37
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,2,2025-05-07T08:47:43.000Z,37
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,2025-05-06T18:59:09.000Z,37
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2025-05-07T06:29:43.000Z,37
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-05-06T19:15:52.000Z,37
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,0,2025-05-07T20:47:39.000Z,37
CatBoost-Tuned 😼,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,6,2025-05-08T03:25:28.000Z,38
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,2025-05-07T01:24:19.000Z,38
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,9,2025-05-07T13:25:39.000Z,38
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-05-06T15:53:47.000Z,39
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,0,2025-05-08T05:29:10.000Z,39
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,7,2025-05-07T14:21:09.000Z,39
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,8,2025-05-08T01:36:17.000Z,40
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,2025-05-07T05:24:56.000Z,41
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,2025-05-06T09:14:42.000Z,41
CatBoost-Tuned 😼,100000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-05-06T17:12:56.000Z,41
