model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,6,2025-07-21T16:30:18.000Z,930
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,5,2025-07-21T15:23:12.000Z,1026
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,4,2025-07-21T15:17:19.000Z,1010
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,3,2025-07-21T15:16:37.000Z,990
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,2,2025-07-21T15:14:01.000Z,1061
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,1,2025-07-21T14:44:35.000Z,1677
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,0,2025-07-21T14:43:56.000Z,2052
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,9,2025-07-21T14:41:45.000Z,790
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,8,2025-07-21T14:39:14.000Z,821
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,7,2025-07-21T14:37:04.000Z,805
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,6,2025-07-21T14:29:04.000Z,859
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,5,2025-07-21T14:24:59.000Z,845
LightGBM-Tuned ⚡,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,4,2025-07-21T14:22:47.000Z,832
