model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,0,2025-07-24T12:54:37.000Z,8
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,9,2025-07-24T12:49:37.000Z,33
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,8,2025-07-24T12:49:26.000Z,30
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,7,2025-07-24T12:27:09.000Z,29
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,6,2025-07-24T12:23:04.000Z,32
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,5,2025-07-24T12:19:20.000Z,30
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,4,2025-07-24T12:13:49.000Z,31
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,3,2025-07-24T12:13:25.000Z,31
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,2,2025-07-24T11:52:04.000Z,32
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,1,2025-07-24T11:51:53.000Z,26
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,0,2025-07-24T11:43:03.000Z,33
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,9,2025-07-24T10:26:25.000Z,25
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,8,2025-07-24T10:14:52.000Z,30
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,7,2025-07-24T09:30:20.000Z,17
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,6,2025-07-24T08:57:09.000Z,28
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,5,2025-07-24T08:48:19.000Z,29
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,4,2025-07-24T08:42:20.000Z,28
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,3,2025-07-24T08:31:48.000Z,31
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,2,2025-07-24T08:29:49.000Z,27
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,1,2025-07-24T08:10:15.000Z,32
RealMLP-Tuned 🌐,100000,REG_SOCIAL_VIDEO_GAMES_SALES,0,2025-07-24T08:07:04.000Z,29
