model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,6,2025-07-21T05:50:43.000Z,38
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,5,2025-07-21T05:43:13.000Z,31
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,4,2025-07-21T05:23:38.000Z,39
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,3,2025-07-21T05:17:57.000Z,42
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,2,2025-07-21T05:15:42.000Z,43
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,1,2025-07-21T05:10:37.000Z,41
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,0,2025-07-21T05:10:10.000Z,41
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,2025-07-21T05:07:58.000Z,51
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,2025-07-21T05:07:54.000Z,50
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,7,2025-07-21T05:06:54.000Z,47
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,6,2025-07-21T05:06:15.000Z,55
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,5,2025-07-21T05:03:40.000Z,52
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,4,2025-07-21T04:56:17.000Z,53
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,3,2025-07-21T04:50:49.000Z,52
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,2,2025-07-21T04:50:32.000Z,44
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,1,2025-07-21T04:38:12.000Z,47
RealMLP-Tuned 🌐,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,0,2025-07-21T04:30:07.000Z,48
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,2025-07-21T04:25:33.000Z,69
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,2025-07-21T04:04:23.000Z,71
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,7,2025-07-21T03:58:35.000Z,95
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,6,2025-07-21T03:46:20.000Z,113
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,5,2025-07-21T03:35:41.000Z,64
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,4,2025-07-21T03:34:49.000Z,106
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,3,2025-07-21T03:19:02.000Z,99
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,2,2025-07-21T03:09:27.000Z,66
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,1,2025-07-21T02:23:41.000Z,100
RealMLP-Tuned 🌐,10000,REG_CONSUMER_BABIES_R_US_PRICES,0,2025-07-21T01:25:50.000Z,96
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,9,2025-07-21T01:17:39.000Z,651
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,8,2025-07-21T01:11:03.000Z,601
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,7,2025-07-21T01:04:04.000Z,655
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,6,2025-07-21T01:03:48.000Z,651
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,5,2025-07-21T01:00:15.000Z,656
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,4,2025-07-21T00:59:42.000Z,660
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,3,2025-07-21T00:57:55.000Z,649
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,2,2025-07-21T00:56:12.000Z,581
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,1,2025-07-21T00:50:27.000Z,662
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_IMDB_GENRE_PREDICTION,0,2025-07-21T00:43:17.000Z,655
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,9,2025-07-20T23:45:07.000Z,36
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,2025-07-20T23:44:58.000Z,34
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,7,2025-07-20T23:44:53.000Z,37
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,6,2025-07-20T23:21:42.000Z,34
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,5,2025-07-20T23:13:53.000Z,37
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,4,2025-07-20T23:10:14.000Z,48
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,3,2025-07-20T22:52:07.000Z,49
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,2,2025-07-20T22:46:32.000Z,34
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,1,2025-07-20T22:42:27.000Z,51
RealMLP-Tuned 🌐,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,0,2025-07-20T22:04:33.000Z,35
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,9,2025-07-20T19:51:54.000Z,54
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,8,2025-07-20T19:49:43.000Z,55
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,7,2025-07-20T19:47:13.000Z,56
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,6,2025-07-20T19:47:00.000Z,53
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,5,2025-07-20T19:46:42.000Z,54
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,4,2025-07-20T19:38:25.000Z,58
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,3,2025-07-20T19:35:12.000Z,54
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,2,2025-07-20T19:32:52.000Z,57
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,1,2025-07-20T19:29:31.000Z,58
RealMLP-Tuned 🌐,10000,MUL_FOOD_YELP_REVIEWS,0,2025-07-20T19:21:40.000Z,55
RealMLP-Tuned 🌐,10000,REG_TRANSPORTATION_USED_CAR_SAUDI_ARABIA,9,2025-07-20T19:20:49.000Z,57
RealMLP-Tuned 🌐,10000,REG_TRANSPORTATION_USED_CAR_SAUDI_ARABIA,7,2025-07-20T19:20:47.000Z,55
