model,dataset_size,dataset,fold,test_score,Created
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,5,0.912563945441183,2025-04-25T07:15:31.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,2,0.9124493189622188,2025-04-25T01:49:56.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,3,0.9116179570555688,2025-04-25T04:01:21.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,1,0.9111192128856695,2025-04-25T00:53:51.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,0.910059399703203,2025-04-25T13:59:48.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,8,0.9097198443446036,2025-04-25T12:36:16.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,2,0.9095648899674416,2025-04-25T01:48:55.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,0.90924156698621,2025-04-24T23:53:40.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,0.9090005199221226,2025-04-25T10:30:46.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,0.9068875496969392,2025-04-25T03:24:53.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,0.9066952753558144,2025-04-25T07:02:55.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,3,0.9066788920671676,2025-04-25T03:42:21.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,6,0.9063557718772705,2025-04-25T09:01:19.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,1,0.9061373248696328,2025-04-25T00:04:42.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,0,0.9056975694134748,2025-04-24T23:13:50.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,7,0.9041088565356568,2025-04-25T10:44:44.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,4,0.902466593830302,2025-04-25T06:21:44.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,0,0.9012035529397456,2025-04-24T22:24:04.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,3,0.9007240419793504,2025-04-25T04:35:01.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,0,0.9006944298744202,2025-04-24T21:54:48.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,6,0.9006820565046574,2025-04-25T09:49:09.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,4,0.8989304900169373,2025-04-25T04:58:39.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,7,0.8960659131407738,2025-04-25T10:13:08.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,2,0.8947312459349632,2025-04-25T01:15:30.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,5,0.8931550607085228,2025-04-25T06:43:07.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,9,0.8927033990621567,2025-04-25T14:14:54.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,8,0.8923801630735397,2025-04-25T11:58:44.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,6,0.8869878351688385,2025-04-25T08:29:47.000Z
Numerical-Full,10000,REG_SPORTS_FIFA22_WAGES,1,0.8867797777056694,2025-04-24T23:34:29.000Z
